acidez_fixa,acidez_volatil,acido_citrico,acucar_residual,cloretos,dioxido_enxofre_livre,dioxido_enxofre_total,densidade,ph,sulfitos,alcool,qualidade
8.9,0.4,0.32,3.6500000000000004,0.087,10.0,47.0,0.9991,3.38,0.77,10.5,7
8.513738510011786,0.33,0.3986261489988215,2.834346275029463,0.06625957607479376,9.534346275029463,19.465653724970537,0.9944844254355124,3.337252297997643,0.7486261489988215,12.325957607479376,7
6.500392702332125,0.4800214201272067,0.3000107100636034,2.300107100636034,0.08974919674522974,22.499821498939944,56.00035700212011,0.9957578739597208,3.606221886083041,0.657506247537102,12.099928599575978,7
6.295517672516593,0.41257690441301287,0.39266127347078644,1.9305326018061142,0.07047899451354585,14.086834247742358,23.73949725677293,0.9943077869592776,3.444789945135459,0.8352663009030572,11.09579890270917,7
9.660694392023114,0.4026634579092925,0.5053269158185849,3.629257476616274,0.0994673084181415,11.414850467674528,24.0,0.9966368930833579,3.2651089719395285,0.8696933643743868,12.0,7
10.427387915592815,0.3053508759664663,0.5861793350514957,2.6082845908502934,0.07907017519329326,5.273879155928152,22.547758311856303,0.9992522416881437,3.2298732928479033,0.7838206649485043,11.14522416881437,7
7.308497442450947,0.3731588874689614,0.2865578644493403,2.451416240408491,0.09123091432238667,25.757081202042457,35.24291879795754,0.9939559576406708,3.2807296994893864,0.6191502557549052,12.208497442450946,7
8.013355164782736,0.3173289670434528,0.37511402197103144,2.088925274637893,0.06008794285941478,4.622149450724214,10.0,0.9939519541539563,3.292671032956547,0.6004560878841259,11.804560878841258,7
9.196433932931852,0.3247362980221859,0.3375891516767037,2.096433932931853,0.07533952698193337,40.31240617369258,67.0,0.9975718684321585,3.4014264268272587,0.8286589717971479,10.58573573172741,7
11.642593616652487,0.6265620813756404,0.669780055457129,3.6500000000000004,0.09733441072941518,6.820181314026099,43.8201813140261,1.0007594678767426,3.038169491257806,0.6984540795655872,11.056468270045432,7
5.478317610877137,0.3772547852829943,0.09303370261936543,2.2005769758047196,0.05177163659267698,14.742787802441008,41.7485575604882,0.992786215426654,3.643511997480553,0.7550865463707079,13.223413316537021,7
10.718146543308293,0.30725268202974093,0.4571454008401044,1.874731797025909,0.08049463594051817,9.0,28.0,0.9974562812160295,3.229010728118964,0.8135160921784454,11.090107281189637,7
9.058554470198388,0.3103613824504028,0.3524336589404834,2.3315642384128905,0.0735324718543706,12.0,24.792772350991942,0.9952283851241727,3.253783170529758,0.8109881291388721,11.762168294702416,7
10.582668998781212,0.37444945637009486,0.6178220667479193,2.8730675995124844,0.08838405597074908,5.243558665041616,21.87822066747919,0.9997269324004875,3.249039860073127,0.7521779332520808,11.321779332520807,7
10.545800520696663,0.2545800520696663,0.48916010413933253,1.8729002603483313,0.0698969817756168,6.243000867827771,20.51399826434446,0.9976972003471312,3.2645800520696664,0.9708398958606673,10.727099739651669,7
7.651586114570342,0.314689646779122,0.34328275274538544,2.553930937959903,0.08181241412883512,25.95310353220878,35.32827527453854,0.9936415998539567,3.2209379293558245,0.5984413642024196,12.504689646779122,7
10.508920539544324,0.35567432194430226,0.53,2.589575098936696,0.0710155717630376,3.0,10.0,0.9957576141474835,3.0710477715848086,0.7655186043139262,11.222406978430369,7
7.30665542260909,0.5541041772756058,0.010221847420303017,1.8155293194212112,0.09251193567533336,9.022184742030301,14.977815257969699,0.9951453243380873,3.3535495587248483,0.5828840164639392,11.01552931942121,7
9.9,0.4403302664037393,0.47534861453728033,1.9516513320186963,0.07556421846739375,30.498165186645892,49.509174066770534,0.9969306238365404,3.2248715630652125,0.7898899111987535,11.101834813354106,7
8.86669497550462,0.3171452836146817,0.3257136790963296,2.5,0.08395284602614733,16.0,47.95242139357803,0.9970162361747432,3.299995753674307,0.7419031442568789,10.680926094174282,7
9.521571274843748,0.2618039956956249,0.37541198708687473,2.1349028079499988,0.07268628509937498,40.81960043043751,67.0,0.9981132575599431,3.4197645788075,0.8701177105962499,10.301177105962498,7
8.723221307610784,0.336155544795421,0.3869222276022895,2.1922227602289506,0.06907556416366321,29.615554479542098,47.69222276022895,0.9957355103148612,3.3015333656137367,0.8615333656137371,11.846000968412111,7
10.187855749862207,0.4732771470426125,0.595932576451135,2.473445705914775,0.10736722852957388,6.183614264786938,15.183614264786938,0.9970870074528472,3.1303951382531263,0.683869854422302,11.8,7
9.794313425951415,0.36569285493448667,0.3687908179039381,1.5256209876481415,0.05803202623456018,31.032026234560178,47.03202623456018,0.9967100390740861,3.2683268209856458,0.8116731790143539,10.6544445987523,7
12.030942878177976,0.3916600147245834,0.7511591776634353,3.6500000000000004,0.067502939797216,7.0,38.35363289346259,1.0004696214759004,3.206738766495153,0.6114930690375341,12.73477532990306,7
9.008544975257486,0.3966182913697175,0.3583998493666385,1.708182160530367,0.06137182537113771,18.583635678939267,37.20818216053037,0.9952548004519001,3.213309145684859,0.8587726759204449,11.22490929631822,7
9.274061744007309,0.4102925025133981,0.32050220514311817,2.307947076565163,0.06969039692576127,9.589955897137637,28.0,0.9965312141129159,3.2930960307423875,0.7356070564579782,11.2,7
9.055986209894458,0.34360321769129326,0.37920183868073903,2.2,0.07371949436279678,11.480045967018475,29.559862098944574,0.9955307407025461,3.3011972419788917,0.8071949436279677,12.288027580211084,7
11.06736587507152,0.323642862293206,0.6196339086138267,2.2953570656019098,0.06549642573873671,22.15892844266985,42.57946422133492,0.9971954104992586,3.1241071557330153,0.7346696512264598,11.147678532800956,7
10.5,0.24,0.45923341319721545,2.035400479183293,0.0683686490966126,6.0,23.56933652788862,0.9977569336527888,3.1629199041633416,0.9215331736055691,10.956933652788862,7
7.1770218288412115,0.6560742920568636,0.15982991148927278,2.372127728605151,0.06440957964538636,30.918084070922728,48.0,0.9952288510914421,3.447872271394848,0.6754043657682425,12.336063864302576,7
5.341513400255809,0.7540935370205352,0.06440357340154895,1.3169731994883829,0.045610089335038725,13.97477666240319,92.02522333759681,0.9923702693117967,3.59144508657287,0.8266053601023234,13.09747766624032,7
8.132205741073637,0.32162187295880484,0.39031510586766266,2.2,0.0583873957652935,6.0,10.193697882646747,0.9953202919340575,3.3225903623720385,0.683873957652935,11.229054682397011,7
10.055537340887563,0.48592835454832495,0.5769054848389168,3.171579640121615,0.07974104431854062,36.85179113629188,72.55537340887562,0.9983110746817752,3.2121009916692977,0.804071645451675,11.923452742419459,7
7.713676092435335,0.5758971722693993,0.018205655461201287,1.8097686374538111,0.08751156812730944,12.0,18.019537274907623,0.9956764832905166,3.3170694087638566,0.5648843187269056,10.513676092435336,7
7.613529720366492,0.4055366914129582,0.3356764860183246,2.1391912150458117,0.0565132298935864,32.56764860183246,53.60808784954189,0.9963864402969556,3.2882426354862564,0.7871692526603402,10.940589161099476,7
9.227020110539947,0.4363355678377718,0.32726711356755434,3.1594698341900815,0.08954348974864401,10.0,46.27328864324456,0.9989328563879463,3.3291302050271194,0.7082295346757881,10.209315457297826,7
8.72192624341689,0.4176741851959116,0.47212602911048934,3.6500000000000004,0.08052151799294238,3.0,9.554815608542226,0.9965366802750159,3.2856813465478214,0.6211629074020442,11.877407804271112,7
10.66835386844496,0.40725970725281374,0.6490797490738404,2.8908486408166354,0.11290592890425477,12.0,29.0,0.9972457056458386,3.2281697281633273,0.7727505227628325,11.527096027002472,7
8.51695584571032,0.32104044510246577,0.4089595548975342,1.8368014836748858,0.06563198516325114,6.726397032650228,12.0,0.9939257801839632,3.3019845637964567,0.5965125044494612,12.081117626120182,7
6.6,0.84,0.03,2.3,0.059,32.0,48.0,0.9952,3.52,0.56,12.3,7
7.809817910516779,0.4831631344560414,0.1407640297506703,2.2745447762919477,0.07078543284134232,17.450910447416103,36.19635821033558,0.9958039985078423,3.3129453731550336,0.8121456715865767,11.519635821033559,7
10.634293082395091,0.4173141383520982,0.66,2.9544764360798363,0.11394083940327529,12.0,29.08952872159673,0.9972327746761515,3.2346282767041967,0.7392565534083928,11.619424150562946,7
10.170204054845804,0.31681635063877556,0.4929795945154195,2.54040810969161,0.07240817531938777,5.29795945154195,13.0,0.997251387441696,3.1006531067621315,0.7131836493612245,10.827755396696146,7
8.76136591763903,0.4648292602951214,0.29373284212555417,2.5047204552030022,0.08261801138007506,14.952795447969978,33.0,0.9985590492120744,3.4648074992766977,0.7475962503616512,10.642919317195497,7
9.746462807240194,0.48697641871493463,0.5302218175928429,2.8697641871493462,0.07018585122896077,10.0,26.604716257013074,0.9966790567485974,3.2114008818461115,0.746740605864281,12.106934432941502,7
8.398235887836938,0.2861058467297837,0.37035282243261225,1.781411289730449,0.07300816523524123,5.7964717756738775,15.203528224326122,0.9949021431476186,3.2694707663510814,0.7542469757028286,11.942469757028286,7
7.286587872848445,0.5845934680794617,0.03296734039730862,2.649791594700419,0.07513828937750716,11.540653192053828,18.0,0.995918860340132,3.3613412127151556,0.5737804042383852,10.637804042383852,7
12.23156856126403,0.3089490301977548,0.716839197153929,2.5947188395243224,0.0857369944347942,22.84209141501871,42.68418283003742,0.9984026142687734,3.0368418283003744,0.6926326867985033,11.163137122528065,7
6.761757581079221,0.5568917741315397,0.08932467760538076,2.02310822586846,0.062,35.613506447892384,53.2310822586846,0.9945580311957435,3.33844588706577,0.7345809515446937,11.230268386104635,7
7.8,0.33722135424148514,0.41218088930221636,2.653634815503694,0.10194668468659215,8.066235977851866,17.066235977851864,0.997285557291517,3.331987079335556,0.7660904446511082,10.900646033222202,7
10.203187849410424,0.30954138733595365,0.36788589389780685,1.645861266404633,0.07591722532809266,9.0,28.0,0.9968429081939645,3.238165549343815,0.827248324015722,11.181655493438146,7
9.569127958190927,0.37446303364824446,0.33104028422110454,2.0550331786934906,0.07158725115979882,9.379194315577909,28.0,0.9965986578190151,3.2741274884020117,0.7693289095075346,11.2,7
5.2305173183549165,0.5099525419459227,0.07178452509520444,2.026293295887293,0.04661034636709834,15.305173183549172,87.95775977532375,0.9923838597627285,3.5469482681645084,0.9008448044935249,13.291551955064751,7
9.611782288029337,0.4790869208921486,0.3358173841784297,2.582326567955994,0.0925360844624504,10.0,45.41826158215703,0.9987362001638961,3.269278310750992,0.6355522344833474,9.86730463286281,7
12.16084247051228,0.30247701441621755,0.5324770144162175,2.5783150589754356,0.08929190222796089,10.0,23.57964993447174,1.0000289824967237,3.103628005242261,0.8442035006552826,9.704420078633914,7
11.934156321045656,0.37876551843151823,0.6019342542223873,2.690124147452146,0.09704528763402093,10.0,22.31687357908691,0.9991802482949043,3.0919342542223873,0.7851029900132565,10.229218394771728,7
7.2,0.3707452683342814,0.41701892666287443,2.476084391699849,0.07077641949971558,23.46273658328593,42.92547316657186,0.994383671118249,3.3677641949971555,0.7801557558271709,12.020800491756733,7
8.9,0.48,0.53,3.6500000000000004,0.101,3.0,10.0,0.99586,3.21,0.59,12.1,7
7.447421009291523,0.23847661059491537,0.37550379563169467,2.13009796886695,0.05287225071557625,38.49140336430508,95.01719327138984,0.9934900874279472,3.289066372583559,0.5436365407988132,11.741523389405085,7
8.099549266634577,0.3900450733365422,0.25590684843781275,3.4401051711185984,0.07340781271166731,10.0,18.599699511089717,0.9955446490560462,3.3280210342237195,0.7099849755544859,11.679759608871775,7
6.781399455781841,0.5025568390024171,0.1944198367345523,2.2790670294787727,0.06339533514739386,13.604664852606136,28.697667573696933,0.9941907026712012,3.362556839002417,0.6532565668933374,11.579067029478772,7
6.8701009085239475,0.5277804910187034,0.0812228725987615,2.0360134544698596,0.05947905818710982,36.639865455301404,53.0,0.9939668847631601,3.335594618212056,0.8032161453638317,11.744053817879438,7
9.1,0.2930349853377292,0.33303498533772924,2.034825073311354,0.06330349853377293,12.69650146622708,26.39300293245416,0.99516,3.26,0.84,11.7,7
8.3,0.28,0.48,2.1,0.093,6.0,12.0,0.99408,3.26,0.62,12.4,7
10.148089293592367,0.3423219688203568,0.42601116169904596,1.9377047185436749,0.08327866059611448,6.125682395145583,23.87431760485442,0.9974491811258254,3.2013660071747494,0.9560111616990459,10.812022323398093,7
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7
8.316133790437938,0.30134448253649476,0.4875799314343094,3.6486555174635056,0.09053779301459791,11.026889650729895,24.0,0.9949937137218722,3.268924413970804,0.6416133790437938,12.09731103492701,7
9.762128935095056,0.3842709553757344,0.5123290172419632,2.993193402642585,0.08244644949298305,10.601935395540961,24.0,0.9965662965781009,3.2820387079108193,0.9342709553757345,11.880580618662288,7
6.910460373637472,0.5510460373637472,0.14985358406843116,1.8566943461344243,0.0661192453295316,14.552301868187358,24.44769813181264,0.9947907954571862,3.431046037363747,0.6889539626362529,10.986505678517325,7
7.957432509475559,0.32385977899955465,0.35287162547377793,2.182179063684445,0.05049493108417771,34.2871625473778,53.17820936315555,0.9954063173479947,3.2753462808946665,0.9376267228955572,11.972297528426678,7
7.110574365040148,0.5865491737217761,0.04274586860888066,3.0115971385285847,0.06966231357902683,11.345082627822388,18.0,0.9960205570335323,3.3789425634959853,0.5796475211653284,10.696475211653285,7
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7
12.349999999999998,0.615,0.66,3.6500000000000004,0.083,7.0,42.0,1.0011875,3.07,0.73,10.0,7
7.709743061841482,0.5072831466789254,0.25046042986711164,2.6097430618414816,0.08910760520384448,8.902569381585183,15.646145927622225,0.9964445076998624,3.4112312443426664,0.7484100716445186,11.315899283554813,7
8.122289357838298,0.42104988902954404,0.26085199563452893,1.860327051119757,0.06446557649626748,13.396729488802432,24.534423503732523,0.9951506884700747,3.3438037693281455,0.7655077605972037,11.164587029292402,7
10.322004257864007,0.4744008515728014,0.5723616179883226,2.8449893553399828,0.09418430656620849,6.0,14.644008515728014,0.9972003223844038,3.132718978112638,0.5994814476737623,11.8,7
8.379830653076926,0.3321156547420815,0.38894217262895925,2.3942172628959257,0.0723074762063348,29.21156547420815,47.89421726289593,0.995436558450914,3.3136530357737555,0.8736530357737555,12.209591073212668,7
10.580247757619501,0.42583767618703916,0.6991003844080854,3.6178129004250894,0.07644621956769324,38.514993593198575,76.51499359319858,0.9991544980779595,3.186737291778954,0.8384126441530321,11.832627082210463,7
11.847574634982616,0.37038805840278133,0.6093208977951327,1.929129367303202,0.0913689053535883,22.330099513310156,41.66019902662031,0.9977626243916377,3.026601990266203,0.7335920389351875,10.395149269965234,7
11.094928114658053,0.37497841294479595,0.6214100682383965,2.740971202957981,0.10506618600087902,12.0,29.0,0.9978682734646361,3.1981942405915964,0.8303956911700072,11.088992747107945,7
8.829206820720243,0.46431060034111316,0.3046145293114373,2.6892512965255047,0.06683061527605871,9.907709413771254,28.0,0.9964295329875932,3.321693847239413,0.6847664937965994,11.2,7
7.47360355167881,0.3215083684754966,0.3584916315245035,2.088687236433776,0.0597828190891556,4.0,8.962290788112586,0.9931656704994828,3.345565638178311,0.6221718091084439,12.8,7
9.068778471709608,0.2630765980936659,0.3824886113161567,1.8497722263231338,0.07823975018454102,6.0,10.0,0.99568235194711,3.198778471709608,0.58,11.349772226323134,7
5.202331402709452,0.44558285067736303,0.05628227149019874,2.0046628054189046,0.04604662805418904,16.97668597290548,88.51165701354726,0.9922475000000001,3.6083680181033837,0.8067485520320892,13.5,7
7.127324549012187,0.6091858024937896,0.0675004035679633,1.325582146172955,0.06594186609629717,14.843022317283806,21.47093304814858,0.9945497671415309,3.3994186609629717,0.5327910730864774,10.188373219259432,7
6.773628420854757,0.49058707007979896,0.10868142104273781,1.898171227806342,0.07658613859088477,13.754571930484145,28.0,0.9958416552098635,3.4822714034757927,0.6501828772193657,10.124542806951585,7
10.502854526822011,0.5100519004876729,0.6400519004876729,2.403243780479558,0.1070337353169874,6.0,14.997404975616353,0.9973012975121918,3.089896199024654,0.6602076019506917,11.799221492684907,7
8.939509667889324,0.4013169889296441,0.5086830110703559,2.5868301107035587,0.052395096678893235,12.868301107035586,26.736602214071173,0.9950263397785929,3.322633977859288,0.8855131217739146,13.38683011070356,7
8.916903401536137,0.3723934693087386,0.3940838094623523,2.187322448847898,0.0675774149615966,12.084517007680683,27.91548299231932,0.9948853551023041,3.269154829923193,0.7576065306912614,12.523934693087385,7
8.240272191774457,0.2801360958872285,0.3601360958872285,2.459727808225543,0.07501360958872284,16.402721917744568,45.38911232902172,0.9953359171233832,3.3637550274029886,0.7759727808225543,11.783266301293484,7
7.726111707853051,0.906822912540755,0.12481005144661467,2.1890055966934523,0.11912044773547614,7.0274860082663695,23.013743004133186,0.9964075586522732,3.348213409462686,0.6523363107026414,10.201374300413319,7
10.498762271343702,0.4996330111127235,0.47755918036430695,3.6500000000000004,0.08514636258394932,8.609771937961998,44.682953229936665,1.0000673670265015,3.236343100256073,0.7514636258394933,10.268295322993666,7
6.875958240892567,0.5892404175910743,0.05696167036429732,3.524668902527265,0.06098745713160337,10.848083518214866,18.0,0.9962455749445355,3.406202087955372,0.5884808351821487,10.701254286839664,7
6.527805972210502,0.49208154407125654,0.11861360523400598,1.7944466132469616,0.05683339839740885,5.236116533117404,26.291650400647786,0.9944389127457165,3.47083105609069,0.8541669919870443,12.145825200323893,7
8.320022295531206,0.32241159367622774,0.2799888522343964,2.5,0.07732080263912346,16.960178364249657,47.48008918212483,0.9963384740211636,3.385597324536255,0.7992035672849932,11.13196878625631,7
7.221860821423819,0.5853126575397353,0.0365632876986767,2.7828416448510382,0.07312455888874105,11.468734246026466,18.0,0.9959562581920662,3.367813917857618,0.575937972619206,10.65937972619206,7
10.877703002591835,0.2880774092087197,0.4955896787721707,2.938851501295917,0.08685135335061223,42.0,82.23587150886829,0.9988137596645017,3.308384518158256,0.76,11.007432332469389,7
10.5,0.24,0.4668829318744379,2.081297591246628,0.06668575498762366,6.0,23.87531727497752,0.9977875317274978,3.1537404817506745,0.9062341362511241,10.987531727497752,7
12.298291317832819,0.296251300109685,0.5577286910287472,2.4034173643343584,0.0836251300109685,12.0,29.147739091906228,0.9996852260908095,3.120341736433436,0.945336535994696,9.947739091906227,7
10.113311692858748,0.3339610471457461,0.3872727400044939,1.773052007163722,0.07460064921423756,9.133116928587478,27.733766142825043,0.996730649354287,3.229350645713002,0.8233441535706261,11.373052007163722,7
12.349999999999998,0.6631015853782332,0.7287165505403331,3.6500000000000004,0.09468181359185664,6.312834494596669,42.68716550540333,1.0011875,2.9875401393516006,0.6956417247298334,10.824598606483997,7
10.071115260103008,0.3844440672633629,0.5377779663683185,3.408883042582125,0.09031094892324604,6.155559327366372,19.0,0.9985066644035803,3.276222373094655,0.8293335596419822,11.513328807160354,7
10.475575651987118,0.4175575651987119,0.540061402878626,2.7129797099892654,0.1080061402878626,6.0,13.250383767991412,0.9967730257621483,3.17743475944146,0.6725345391192271,11.574961623200858,7
7.318283291640157,0.5393347465432421,0.020360531929422013,1.7969527847266407,0.09181158604338982,8.939055694532811,15.0,0.9951229355944692,3.349085835417992,0.5867038736013906,11.027424937460236,7
8.701644943224169,0.31327850189252765,0.37680374526868077,1.9734429962149447,0.06813278501892528,10.132785018925277,24.132785018925276,0.9952658519551097,3.2899177528387913,0.8353936479182196,11.487543969719557,7
7.295805339110375,0.33166826633654994,0.34833173366345005,2.0124880024758753,0.06168779993810312,4.0,8.70829334158625,0.9930691514698028,3.3493755998762063,0.6031220006189688,12.8,7
8.231207880762655,0.3642552550746326,0.3319149149751225,2.805672334991835,0.06656029365505715,9.0,28.602836167495916,0.9951767394112105,3.2641134466998367,0.625035703051388,11.260283616749591,7
6.967790666451969,0.34846439168142707,0.3273408416572737,1.8209738333064962,0.0642734016701555,4.0,8.209738333064962,0.9929111613165245,3.3505617750120766,0.566779066645197,12.768539250040256,7
6.842443123656292,0.5238475097672075,0.11212215618281457,1.9899241648750554,0.07853588850359493,13.525189587812362,28.0,0.9960721844642486,3.493740520609382,0.6410075835124944,10.147481041218763,7
8.218228387847596,0.26911419392379793,0.34911419392379794,2.481771612152404,0.07391141939237979,16.182283878475957,46.270864486096166,0.9956665741822861,3.3835944509371636,0.7781771612152405,11.51874065417115,7
9.274950104319004,0.4802076076666869,0.26133291595303054,2.0947755644131854,0.06866309239248974,16.436034907981163,32.56396509201883,0.9971419825460094,3.3925049895680996,0.6812793018403767,10.712793018403767,7
8.279645007061033,0.3014154036717379,0.3001774964694828,2.5,0.07586722025419723,16.637160056488277,47.318580028244135,0.9962044214234427,3.3904425991526757,0.7927432011297655,11.188496990114553,7
8.007045194454468,0.3284034372674327,0.36089204328712055,1.8732387013863832,0.06517840865742411,5.089204328712056,10.0,0.994308641757187,3.266431826851518,0.5435681731484823,11.191079567128794,7
9.039399330795343,0.40464664435984476,0.5053533556401553,2.553533556401552,0.05339399330795343,12.535335564015524,26.070671128031048,0.9950929328871969,3.3292932887196893,0.8488869120417076,13.353533556401553,7
9.650175382675299,0.41201403061402386,0.4736748511915139,2.6067134353800796,0.0765335671769004,11.233216411549801,19.0,0.9958428958333624,3.2090105229605177,0.6486573129239841,11.64664328230996,7
9.559951195005219,0.557121940716522,0.39,2.7199023900104358,0.07511268212160002,21.0,57.62829254288696,0.9975454388861009,3.3048438957871307,0.7477219550706086,11.32853656786087,7
9.199457111281943,0.3494251099568054,0.3715618035141667,2.552603005856944,0.08299457111281944,14.421909824291669,49.63015029284722,0.9972024721405667,3.3053145894575002,0.7063557918002779,10.616160923859724,7
7.119593872951374,0.5864489569672069,0.04224478483603476,2.9930570389332862,0.06994292049182053,11.355104303279305,18.0,0.9960153457622948,3.3780406127048628,0.5793468709016208,10.693468709016209,7
8.375588579854211,0.35130606152419025,0.252205710072894,2.5,0.07932118887475163,17.404708638833696,47.70235431941685,0.996522954085116,3.3789293704174943,0.808094172776674,11.054175988204104,7
12.182146264386011,0.4975023850702087,0.707958210175425,3.6500000000000004,0.07484710427017775,7.0,40.081671592983,1.0008098290948684,3.1419373152631374,0.6676543267719475,11.43874630526275,7
7.2,0.36,0.46,2.1,0.074,24.0,44.0,0.99534,3.4,0.85,11.0,7
6.636859772144579,0.50946916934083,0.1752672801670683,2.3526355049210173,0.1052620586221151,23.94728990157965,36.263177524605084,0.9951926317752461,3.4384186970473896,0.7257906514763052,11.51054201968407,7
6.776903093619825,0.5776903093619825,0.13115484531900876,2.3115484531900874,0.07240289694694169,13.0,28.557742265950438,0.9951331378405504,3.4642257734049564,0.62,11.036613398925656,7
6.141346456533924,0.39586535434660763,0.27163543264159506,1.8826929130678483,0.06982692913067848,12.240393696017723,24.58653543466076,0.9949955732302862,3.4324039369601773,0.7937503934941013,10.554811021873164,7
9.280483919063396,0.5452796546476699,0.3175604898829244,2.030662437243208,0.09629274121404906,6.435541457477359,23.56445854252264,0.9970773502510272,3.254042047771151,0.8475604898829244,10.595120979765849,7
8.915191172526647,0.5110613687024356,0.47530684351217767,2.2863682122146134,0.08125804859551003,30.37877262595129,52.75754525190258,0.9971681790726712,3.2316649888546416,0.7183350111453581,10.993963798477937,7
5.201234050161576,0.6196702210083733,0.1462553166128082,1.7962978495152737,0.04334978733548767,14.987659498384247,98.30042532902465,0.9924,3.497119151725911,0.8632510633225616,12.933744683387191,7
10.029753178001508,0.3599647397145012,0.3590669945424477,2.4,0.08389612136859514,5.100352602854988,17.100352602854986,0.9967667778602014,3.1730105780856497,0.6851234109992457,10.740493643996983,7
8.118888055733931,0.38026229887247825,0.2318888055733932,2.187355672197249,0.06574711344394499,13.0,26.607555222293573,0.9945399372512239,3.3149422688789,0.7929066266752287,12.01395582216514,7
5.251129368907069,0.4577823422267672,0.083121152898888,2.102258737814138,0.047022587378141384,16.48870631092931,88.75564684453535,0.9922475000000001,3.574209441765052,0.8433470266803018,13.5,7
7.002102762581272,0.43954440144072443,0.23038550647323316,2.4003504604302117,0.10093341251825971,25.50175230215106,35.49824769784894,0.9943721437474938,3.3445619244622353,0.6497897237418728,11.902102762581272,7
9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,3.2,0.9999999999999999,12.0,7
8.979569811488151,0.28663081762401255,0.45331540881200627,1.7464157233680877,0.06945340252088464,6.933691823759874,12.066308176240126,0.9937316306293339,3.248010754712796,0.5566308176240126,12.253584276631912,7
8.495479382119555,0.27939725094927403,0.35,1.7,0.060947259458061474,6.0075343631340745,15.0,0.9952350273203315,3.3001506872626813,0.7404520617880445,11.800753436313409,7
7.105599035882551,0.25746672022874717,0.3318265434738815,2.2535336814868567,0.04698531672908839,37.35199678627517,97.29600642744965,0.9929218083971548,3.2757732958398766,0.47337313515363544,11.722533279771252,7
10.463464318032594,0.2728821137706652,0.4967249321315521,2.1653568196740576,0.0795574977377184,5.634643180325942,22.0,0.998403785003283,3.228267840983703,0.9050072268847449,10.946142727869622,7
10.109772342668835,0.2531714701213107,0.5002438039838253,2.5548861713344175,0.08173181561779223,42.0,84.0975215935301,0.9976595366120113,3.3153657059757378,0.76,11.263409219110388,7
6.185081751783614,0.3914918248216386,0.3897207298157595,1.9701635035672291,0.07070163503567228,13.552452553508438,24.149182482163855,0.9944620026282399,3.4455245255350846,0.850606277318699,11.03589926961976,7
9.908788762454014,0.2849408961718245,0.49,3.566506756686864,0.08156056187729928,9.175775249080289,17.17577524908029,0.9949683159318286,3.1935155049816055,0.5296676386994158,12.420901137913871,7
6.677654045303543,0.5677654045303543,0.13611729773482287,2.361172977348229,0.06768856715191827,13.0,28.805864886741144,0.9944805753478708,3.4394135113258857,0.62,11.408797330111714,7
6.800176280842556,0.28,0.2955829770199531,2.3666079063858145,0.042893981446562736,35.94434651064302,100.16696046807093,0.9925064278592334,3.262226139574279,0.4100352561685111,11.63321581277163,7
10.45479342057909,0.30526942105894544,0.37996033329334544,1.7103801752912728,0.07610380175291273,9.473057894105455,28.15768596470182,0.9971899041748115,3.219500824588764,0.8568066139993091,10.979239649417455,7
9.956799025661965,0.39483645221254876,0.5325817738937256,3.5699650092945054,0.09477967445139596,6.0516354778745125,19.0,0.9985690187132753,3.2720654191149805,0.8230981286724707,11.638037426550584,7
10.074460526000294,0.31310122184282135,0.3490878759285819,1.6218909777140333,0.07483581766714474,9.018242481428361,28.0,0.996714162405943,3.241641823328553,0.8270812029714621,11.2,7
9.1,0.29303038537633574,0.3330303853763358,2.034848073118321,0.06330303853763358,12.69696146236642,26.39392292473284,0.99516,3.26,0.84,11.7,7
5.100823339569481,0.5856861163079013,0.00021955721852845445,1.6986277673841972,0.04400548893046321,13.997255534768394,86.01921125662123,0.9926393413283444,3.560027444652316,0.9397529981291555,12.900274446523161,7
7.355084605538969,0.36516948685129896,0.45483051314870104,2.2602540923902676,0.07441355894810392,24.103389737025978,43.793220525948044,0.9953358644105189,3.383457642075843,0.8417288210379217,11.165423579241567,7
7.803198892463962,0.4881204034595567,0.20367971520501882,2.227200474658302,0.07193602215072076,14.27200474658302,31.272004746583022,0.9970374408860289,3.378400553768019,0.7130399367122263,10.166401740413773,7
6.657823070840127,0.5717395613085531,0.04478131607434055,2.0082604386914467,0.062,36.50437367851319,53.08260438691447,0.9940324195296771,3.3458697806542768,0.7509135174394085,11.46783298093685,7
5.1,0.42087450105560487,0.0,1.7994699993602394,0.044,17.97879997440958,87.98939998720479,0.9922495802525111,3.6793639992322875,0.7311130013434971,13.496819996161436,7
8.360107460712229,0.37548522415206864,0.42077485028970274,2.3336593300240573,0.06292520148883543,11.975067162945143,18.97506716294514,0.9955174529859384,3.175983880893166,0.8045147758479314,11.190026865178057,7
8.645374389629392,0.3628722192295204,0.45870482909622984,2.8097354857769945,0.07044492675552708,3.5092512207412154,10.0,0.9948414975585176,3.240555073244473,0.6511101464889458,12.303700488296487,7
7.427710390337823,0.6031330511115042,0.11662623420269347,2.261448048310888,0.08138551951689113,14.891584386487104,33.55420780675645,0.9972048218141082,3.5245792193243553,0.6706027267635243,10.439764925608308,7
